Number of batches:  53220
[train] epoch=4 step=218050 loss=2.1603 lr=9.60e-04
[train] epoch=4 step=218100 loss=2.1660 lr=9.60e-04
[train] epoch=4 step=218150 loss=2.0858 lr=9.60e-04
[train] epoch=4 step=218200 loss=2.0622 lr=9.60e-04
[train] epoch=4 step=218250 loss=2.0082 lr=9.60e-04
[train] epoch=4 step=218300 loss=2.1729 lr=9.59e-04
[train] epoch=4 step=218350 loss=2.1220 lr=9.59e-04
[train] epoch=4 step=218400 loss=2.1394 lr=9.59e-04
[train] epoch=4 step=218450 loss=2.1211 lr=9.59e-04
[train] epoch=4 step=218500 loss=2.2046 lr=9.59e-04
[train] epoch=4 step=218550 loss=2.0152 lr=9.59e-04
[train] epoch=4 step=218600 loss=2.0793 lr=9.59e-04
[train] epoch=4 step=218650 loss=2.2350 lr=9.59e-04
[train] epoch=4 step=218700 loss=2.0323 lr=9.59e-04
[train] epoch=4 step=218750 loss=2.1051 lr=9.59e-04
[train] epoch=4 step=218800 loss=2.0673 lr=9.59e-04
[train] epoch=4 step=218850 loss=2.0439 lr=9.59e-04
[train] epoch=4 step=218900 loss=2.1844 lr=9.59e-04
[train] epoch=4 step=218950 loss=2.1188 lr=9.59e-04
[train] epoch=4 step=219000 loss=2.1486 lr=9.59e-04
[train] epoch=4 step=219050 loss=2.1789 lr=9.59e-04
[train] epoch=4 step=219100 loss=2.0113 lr=9.59e-04
[train] epoch=4 step=219150 loss=2.2110 lr=9.59e-04
[train] epoch=4 step=219200 loss=2.1772 lr=9.59e-04
[train] epoch=4 step=219250 loss=2.0304 lr=9.59e-04
[train] epoch=4 step=219300 loss=2.1739 lr=9.59e-04
[train] epoch=4 step=219350 loss=2.0595 lr=9.59e-04
[train] epoch=4 step=219400 loss=2.2037 lr=9.59e-04
[train] epoch=4 step=219450 loss=2.0753 lr=9.59e-04
[train] epoch=4 step=219500 loss=2.1911 lr=9.59e-04
[train] epoch=4 step=219550 loss=2.1213 lr=9.59e-04
[train] epoch=4 step=219600 loss=2.1866 lr=9.59e-04
[train] epoch=4 step=219650 loss=2.0535 lr=9.59e-04
[train] epoch=4 step=219700 loss=2.1362 lr=9.59e-04
[train] epoch=4 step=219750 loss=2.1498 lr=9.59e-04
[train] epoch=4 step=219800 loss=2.1535 lr=9.59e-04
[train] epoch=4 step=219850 loss=2.1250 lr=9.59e-04
[train] epoch=4 step=219900 loss=2.1519 lr=9.59e-04
[train] epoch=4 step=219950 loss=2.1330 lr=9.59e-04
[train] epoch=4 step=220000 loss=2.0443 lr=9.59e-04
[train] epoch=4 step=220050 loss=2.1780 lr=9.59e-04
[train] epoch=4 step=220100 loss=2.1323 lr=9.59e-04
[train] epoch=4 step=220150 loss=2.1799 lr=9.59e-04
[train] epoch=4 step=220200 loss=1.9834 lr=9.59e-04
[train] epoch=4 step=220250 loss=2.0661 lr=9.59e-04
[train] epoch=4 step=220300 loss=2.1194 lr=9.59e-04
[train] epoch=4 step=220350 loss=2.2197 lr=9.59e-04
[train] epoch=4 step=220400 loss=2.2011 lr=9.59e-04
[train] epoch=4 step=220450 loss=2.0501 lr=9.59e-04
[train] epoch=4 step=220500 loss=2.1585 lr=9.59e-04
[train] epoch=4 step=220550 loss=2.1752 lr=9.59e-04
[train] epoch=4 step=220600 loss=2.1859 lr=9.59e-04
[train] epoch=4 step=220650 loss=2.1907 lr=9.59e-04
[train] epoch=4 step=220700 loss=2.1453 lr=9.59e-04
[train] epoch=4 step=220750 loss=2.1857 lr=9.59e-04
[train] epoch=4 step=220800 loss=2.2471 lr=9.59e-04
[train] epoch=4 step=220850 loss=2.2645 lr=9.59e-04
[train] epoch=4 step=220900 loss=2.1779 lr=9.59e-04
[train] epoch=4 step=220950 loss=2.0182 lr=9.59e-04
[train] epoch=4 step=221000 loss=2.0745 lr=9.59e-04
[train] epoch=4 step=221050 loss=2.1669 lr=9.59e-04
[train] epoch=4 step=221100 loss=2.2050 lr=9.59e-04
[train] epoch=4 step=221150 loss=1.9112 lr=9.59e-04
[train] epoch=4 step=221200 loss=2.0854 lr=9.59e-04
[train] epoch=4 step=221250 loss=2.0348 lr=9.59e-04
[train] epoch=4 step=221300 loss=2.1602 lr=9.59e-04
[train] epoch=4 step=221350 loss=2.1330 lr=9.59e-04
[train] epoch=4 step=221400 loss=2.1786 lr=9.59e-04
[train] epoch=4 step=221450 loss=2.0977 lr=9.59e-04
[train] epoch=4 step=221500 loss=2.0703 lr=9.59e-04
[train] epoch=4 step=221550 loss=2.0551 lr=9.59e-04
[train] epoch=4 step=221600 loss=2.1048 lr=9.59e-04
[train] epoch=4 step=221650 loss=2.0880 lr=9.59e-04
[train] epoch=4 step=221700 loss=2.1227 lr=9.59e-04
[train] epoch=4 step=221750 loss=1.9773 lr=9.59e-04
[train] epoch=4 step=221800 loss=2.0539 lr=9.59e-04
[train] epoch=4 step=221850 loss=2.0969 lr=9.59e-04
[train] epoch=4 step=221900 loss=2.0585 lr=9.59e-04
[train] epoch=4 step=221950 loss=2.1852 lr=9.59e-04
[train] epoch=4 step=222000 loss=2.0005 lr=9.59e-04
[train] epoch=4 step=222050 loss=2.0010 lr=9.59e-04
[train] epoch=4 step=222100 loss=2.0478 lr=9.59e-04
[train] epoch=4 step=222150 loss=2.1566 lr=9.59e-04
[train] epoch=4 step=222200 loss=2.1290 lr=9.59e-04
[train] epoch=4 step=222250 loss=2.1889 lr=9.59e-04
[train] epoch=4 step=222300 loss=2.0939 lr=9.59e-04
[train] epoch=4 step=222350 loss=2.1341 lr=9.59e-04
[train] epoch=4 step=222400 loss=2.1075 lr=9.59e-04
[train] epoch=4 step=222450 loss=2.1604 lr=9.59e-04
[train] epoch=4 step=222500 loss=2.0590 lr=9.59e-04
[train] epoch=4 step=222550 loss=2.0718 lr=9.59e-04
[train] epoch=4 step=222600 loss=2.1372 lr=9.59e-04
[train] epoch=4 step=222650 loss=2.0397 lr=9.59e-04
[train] epoch=4 step=222700 loss=2.2668 lr=9.59e-04
[train] epoch=4 step=222750 loss=2.1839 lr=9.59e-04
[train] epoch=4 step=222800 loss=2.1627 lr=9.59e-04
[train] epoch=4 step=222850 loss=2.1415 lr=9.59e-04
[train] epoch=4 step=222900 loss=2.0909 lr=9.59e-04
[train] epoch=4 step=222950 loss=2.2193 lr=9.59e-04
[train] epoch=4 step=223000 loss=2.1695 lr=9.59e-04
[train] epoch=4 step=223050 loss=2.0926 lr=9.59e-04
[train] epoch=4 step=223100 loss=2.1521 lr=9.59e-04
[train] epoch=4 step=223150 loss=2.0572 lr=9.59e-04
[train] epoch=4 step=223200 loss=2.1810 lr=9.59e-04
[train] epoch=4 step=223250 loss=2.1525 lr=9.59e-04
[train] epoch=4 step=223300 loss=2.1369 lr=9.59e-04
[train] epoch=4 step=223350 loss=2.0479 lr=9.59e-04
[train] epoch=4 step=223400 loss=2.0296 lr=9.59e-04
[train] epoch=4 step=223450 loss=2.1550 lr=9.59e-04
[train] epoch=4 step=223500 loss=2.1225 lr=9.59e-04
[train] epoch=4 step=223550 loss=2.2829 lr=9.59e-04
[train] epoch=4 step=223600 loss=2.1235 lr=9.59e-04
[train] epoch=4 step=223650 loss=2.1462 lr=9.59e-04
[train] epoch=4 step=223700 loss=2.0806 lr=9.59e-04
[train] epoch=4 step=223750 loss=2.0572 lr=9.59e-04
[train] epoch=4 step=223800 loss=2.1777 lr=9.59e-04
[train] epoch=4 step=223850 loss=2.1225 lr=9.59e-04
[train] epoch=4 step=223900 loss=2.0940 lr=9.59e-04
[train] epoch=4 step=223950 loss=2.0134 lr=9.59e-04
[train] epoch=4 step=224000 loss=2.1058 lr=9.59e-04
[train] epoch=4 step=224050 loss=2.0991 lr=9.59e-04
[train] epoch=4 step=224100 loss=2.0819 lr=9.59e-04
[train] epoch=4 step=224150 loss=2.1774 lr=9.59e-04
[train] epoch=4 step=224200 loss=2.1407 lr=9.59e-04
[train] epoch=4 step=224250 loss=2.0638 lr=9.59e-04
[train] epoch=4 step=224300 loss=2.1744 lr=9.59e-04
[train] epoch=4 step=224350 loss=2.2171 lr=9.59e-04
[train] epoch=4 step=224400 loss=2.0457 lr=9.59e-04
[train] epoch=4 step=224450 loss=2.1471 lr=9.59e-04
[train] epoch=4 step=224500 loss=2.2182 lr=9.59e-04
[train] epoch=4 step=224550 loss=2.1505 lr=9.59e-04
[train] epoch=4 step=224600 loss=2.1431 lr=9.59e-04
[train] epoch=4 step=224650 loss=2.1830 lr=9.59e-04
[train] epoch=4 step=224700 loss=2.1269 lr=9.59e-04
[train] epoch=4 step=224750 loss=2.0973 lr=9.59e-04
[train] epoch=4 step=224800 loss=2.1572 lr=9.59e-04
[train] epoch=4 step=224850 loss=2.1608 lr=9.59e-04
[train] epoch=4 step=224900 loss=2.0394 lr=9.59e-04
[train] epoch=4 step=224950 loss=2.1583 lr=9.59e-04
[train] epoch=4 step=225000 loss=2.1144 lr=9.59e-04
[train] epoch=4 step=225050 loss=1.9357 lr=9.59e-04
[train] epoch=4 step=225100 loss=2.0426 lr=9.59e-04
[train] epoch=4 step=225150 loss=2.1342 lr=9.59e-04
[train] epoch=4 step=225200 loss=2.1112 lr=9.59e-04
[train] epoch=4 step=225250 loss=2.1480 lr=9.59e-04
[train] epoch=4 step=225300 loss=2.1030 lr=9.59e-04
[train] epoch=4 step=225350 loss=2.1635 lr=9.59e-04
[train] epoch=4 step=225400 loss=2.0732 lr=9.59e-04
[train] epoch=4 step=225450 loss=2.0375 lr=9.59e-04
[train] epoch=4 step=225500 loss=2.0377 lr=9.59e-04
[train] epoch=4 step=225550 loss=2.2044 lr=9.59e-04
[train] epoch=4 step=225600 loss=2.1514 lr=9.59e-04
[train] epoch=4 step=225650 loss=2.0796 lr=9.59e-04
[train] epoch=4 step=225700 loss=2.1513 lr=9.59e-04
[train] epoch=4 step=225750 loss=2.0672 lr=9.59e-04
[train] epoch=4 step=225800 loss=2.1244 lr=9.59e-04
[train] epoch=4 step=225850 loss=2.0902 lr=9.59e-04
[train] epoch=4 step=225900 loss=2.1129 lr=9.59e-04
[train] epoch=4 step=225950 loss=2.1369 lr=9.59e-04
[train] epoch=4 step=226000 loss=2.1094 lr=9.59e-04
[train] epoch=4 step=226050 loss=2.1396 lr=9.59e-04
[train] epoch=4 step=226100 loss=2.0794 lr=9.59e-04
[train] epoch=4 step=226150 loss=2.1686 lr=9.59e-04
[train] epoch=4 step=226200 loss=2.1796 lr=9.59e-04
[train] epoch=4 step=226250 loss=2.1716 lr=9.59e-04
[train] epoch=4 step=226300 loss=2.1066 lr=9.59e-04
[train] epoch=4 step=226350 loss=2.1620 lr=9.59e-04
[train] epoch=4 step=226400 loss=2.1579 lr=9.59e-04
[train] epoch=4 step=226450 loss=2.0083 lr=9.59e-04
[train] epoch=4 step=226500 loss=2.1265 lr=9.59e-04
[train] epoch=4 step=226550 loss=2.1578 lr=9.59e-04
[train] epoch=4 step=226600 loss=2.0679 lr=9.59e-04
[train] epoch=4 step=226650 loss=2.1437 lr=9.59e-04
[train] epoch=4 step=226700 loss=2.0781 lr=9.59e-04
[train] epoch=4 step=226750 loss=1.9942 lr=9.59e-04
[train] epoch=4 step=226800 loss=2.2142 lr=9.59e-04
[train] epoch=4 step=226850 loss=2.1023 lr=9.59e-04
[train] epoch=4 step=226900 loss=2.1639 lr=9.59e-04
[train] epoch=4 step=226950 loss=2.0147 lr=9.59e-04
[train] epoch=4 step=227000 loss=2.1398 lr=9.59e-04
[train] epoch=4 step=227050 loss=2.1415 lr=9.59e-04
[train] epoch=4 step=227100 loss=2.1792 lr=9.59e-04
[train] epoch=4 step=227150 loss=2.0512 lr=9.59e-04
[train] epoch=4 step=227200 loss=2.0932 lr=9.59e-04
[train] epoch=4 step=227250 loss=2.1544 lr=9.59e-04
[train] epoch=4 step=227300 loss=2.0797 lr=9.59e-04
[train] epoch=4 step=227350 loss=2.2017 lr=9.59e-04
[train] epoch=4 step=227400 loss=2.1048 lr=9.59e-04
[train] epoch=4 step=227450 loss=2.1104 lr=9.59e-04
[train] epoch=4 step=227500 loss=2.1711 lr=9.59e-04
[train] epoch=4 step=227550 loss=2.1029 lr=9.59e-04
[train] epoch=4 step=227600 loss=2.2025 lr=9.59e-04
[train] epoch=4 step=227650 loss=2.2023 lr=9.59e-04
[train] epoch=4 step=227700 loss=2.1217 lr=9.59e-04
[train] epoch=4 step=227750 loss=2.2439 lr=9.59e-04
[train] epoch=4 step=227800 loss=1.9152 lr=9.59e-04
[train] epoch=4 step=227850 loss=2.0546 lr=9.59e-04
[train] epoch=4 step=227900 loss=2.2341 lr=9.59e-04
[train] epoch=4 step=227950 loss=2.0899 lr=9.59e-04
[train] epoch=4 step=228000 loss=2.0461 lr=9.59e-04
[train] epoch=4 step=228050 loss=2.1143 lr=9.59e-04
[train] epoch=4 step=228100 loss=2.2100 lr=9.59e-04
[train] epoch=4 step=228150 loss=2.1475 lr=9.59e-04
[train] epoch=4 step=228200 loss=2.1737 lr=9.59e-04
[train] epoch=4 step=228250 loss=2.1301 lr=9.59e-04
[train] epoch=4 step=228300 loss=2.0975 lr=9.59e-04
[train] epoch=4 step=228350 loss=2.1829 lr=9.59e-04
[train] epoch=4 step=228400 loss=2.0664 lr=9.59e-04
[train] epoch=4 step=228450 loss=2.0992 lr=9.59e-04
[train] epoch=4 step=228500 loss=2.1193 lr=9.58e-04
[train] epoch=4 step=228550 loss=2.1163 lr=9.58e-04
[train] epoch=4 step=228600 loss=2.1981 lr=9.58e-04
[train] epoch=4 step=228650 loss=2.1472 lr=9.58e-04
[train] epoch=4 step=228700 loss=2.0206 lr=9.58e-04
[train] epoch=4 step=228750 loss=2.1778 lr=9.58e-04
[train] epoch=4 step=228800 loss=2.1913 lr=9.58e-04
[train] epoch=4 step=228850 loss=2.0817 lr=9.58e-04
[train] epoch=4 step=228900 loss=2.0386 lr=9.58e-04
[train] epoch=4 step=228950 loss=2.1868 lr=9.58e-04
[train] epoch=4 step=229000 loss=2.0963 lr=9.58e-04
[train] epoch=4 step=229050 loss=2.1489 lr=9.58e-04
[train] epoch=4 step=229100 loss=2.2810 lr=9.58e-04
[train] epoch=4 step=229150 loss=2.1153 lr=9.58e-04
[train] epoch=4 step=229200 loss=2.1661 lr=9.58e-04
[train] epoch=4 step=229250 loss=2.1085 lr=9.58e-04
[train] epoch=4 step=229300 loss=2.1082 lr=9.58e-04
[train] epoch=4 step=229350 loss=2.0397 lr=9.58e-04
[train] epoch=4 step=229400 loss=2.1146 lr=9.58e-04
[train] epoch=4 step=229450 loss=2.1885 lr=9.58e-04
[train] epoch=4 step=229500 loss=2.1384 lr=9.58e-04
[train] epoch=4 step=229550 loss=2.0135 lr=9.58e-04
[train] epoch=4 step=229600 loss=2.0727 lr=9.58e-04
[train] epoch=4 step=229650 loss=2.1506 lr=9.58e-04
[train] epoch=4 step=229700 loss=2.0641 lr=9.58e-04
[train] epoch=4 step=229750 loss=2.2263 lr=9.58e-04
[train] epoch=4 step=229800 loss=2.2045 lr=9.58e-04
[train] epoch=4 step=229850 loss=2.0173 lr=9.58e-04
[train] epoch=4 step=229900 loss=2.0871 lr=9.58e-04
[train] epoch=4 step=229950 loss=2.1167 lr=9.58e-04
[train] epoch=4 step=230000 loss=2.1773 lr=9.58e-04
[train] epoch=4 step=230050 loss=2.0773 lr=9.58e-04
[train] epoch=4 step=230100 loss=2.1218 lr=9.58e-04
[train] epoch=4 step=230150 loss=2.0949 lr=9.58e-04
[train] epoch=4 step=230200 loss=2.2141 lr=9.58e-04
[train] epoch=4 step=230250 loss=2.2238 lr=9.58e-04
[train] epoch=4 step=230300 loss=2.2137 lr=9.58e-04
[train] epoch=4 step=230350 loss=2.1047 lr=9.58e-04
[train] epoch=4 step=230400 loss=2.0756 lr=9.58e-04
[train] epoch=4 step=230450 loss=2.1721 lr=9.58e-04
[train] epoch=4 step=230500 loss=2.0557 lr=9.58e-04
[train] epoch=4 step=230550 loss=2.1580 lr=9.58e-04
[train] epoch=4 step=230600 loss=2.0972 lr=9.58e-04
[train] epoch=4 step=230650 loss=2.2500 lr=9.58e-04
[train] epoch=4 step=230700 loss=2.2083 lr=9.58e-04
[train] epoch=4 step=230750 loss=2.0574 lr=9.58e-04
[train] epoch=4 step=230800 loss=2.0458 lr=9.58e-04
[train] epoch=4 step=230850 loss=2.1482 lr=9.58e-04
[train] epoch=4 step=230900 loss=2.0277 lr=9.58e-04
[train] epoch=4 step=230950 loss=2.0613 lr=9.58e-04
[train] epoch=4 step=231000 loss=2.1094 lr=9.58e-04
[train] epoch=4 step=231050 loss=2.0988 lr=9.58e-04
[train] epoch=4 step=231100 loss=2.0098 lr=9.58e-04
[train] epoch=4 step=231150 loss=2.1355 lr=9.58e-04
[train] epoch=4 step=231200 loss=2.0390 lr=9.58e-04
[train] epoch=4 step=231250 loss=2.1838 lr=9.58e-04
[train] epoch=4 step=231300 loss=2.1121 lr=9.58e-04
[train] epoch=4 step=231350 loss=2.0695 lr=9.58e-04
[train] epoch=4 step=231400 loss=2.0648 lr=9.58e-04
[train] epoch=4 step=231450 loss=2.2026 lr=9.58e-04
[train] epoch=4 step=231500 loss=2.0732 lr=9.58e-04
[train] epoch=4 step=231550 loss=2.0310 lr=9.58e-04
[train] epoch=4 step=231600 loss=2.1891 lr=9.58e-04
[train] epoch=4 step=231650 loss=2.0358 lr=9.58e-04
[train] epoch=4 step=231700 loss=2.1383 lr=9.58e-04
[train] epoch=4 step=231750 loss=2.0433 lr=9.58e-04
[train] epoch=4 step=231800 loss=2.0595 lr=9.58e-04
[train] epoch=4 step=231850 loss=2.0118 lr=9.58e-04
[train] epoch=4 step=231900 loss=2.2023 lr=9.58e-04
[train] epoch=4 step=231950 loss=2.1980 lr=9.58e-04
[train] epoch=4 step=232000 loss=2.0239 lr=9.58e-04
[train] epoch=4 step=232050 loss=2.0917 lr=9.58e-04
[train] epoch=4 step=232100 loss=2.1735 lr=9.58e-04
[train] epoch=4 step=232150 loss=2.1778 lr=9.58e-04
[train] epoch=4 step=232200 loss=2.1983 lr=9.58e-04
[train] epoch=4 step=232250 loss=2.1107 lr=9.58e-04
[train] epoch=4 step=232300 loss=2.1386 lr=9.58e-04
[train] epoch=4 step=232350 loss=2.2104 lr=9.58e-04
[train] epoch=4 step=232400 loss=2.0603 lr=9.58e-04
[train] epoch=4 step=232450 loss=2.1654 lr=9.58e-04
[train] epoch=4 step=232500 loss=2.0332 lr=9.58e-04
[train] epoch=4 step=232550 loss=2.1382 lr=9.58e-04
[train] epoch=4 step=232600 loss=2.0685 lr=9.58e-04
[train] epoch=4 step=232650 loss=2.1447 lr=9.58e-04
[train] epoch=4 step=232700 loss=2.1452 lr=9.58e-04
[train] epoch=4 step=232750 loss=2.1712 lr=9.58e-04
[train] epoch=4 step=232800 loss=2.2162 lr=9.58e-04
[train] epoch=4 step=232850 loss=2.1460 lr=9.58e-04
[train] epoch=4 step=232900 loss=2.1508 lr=9.58e-04
[train] epoch=4 step=232950 loss=2.1743 lr=9.58e-04
[train] epoch=4 step=233000 loss=2.0893 lr=9.58e-04
[train] epoch=4 step=233050 loss=2.2090 lr=9.58e-04
[train] epoch=4 step=233100 loss=2.0098 lr=9.58e-04
[train] epoch=4 step=233150 loss=2.0997 lr=9.58e-04
[train] epoch=4 step=233200 loss=2.2640 lr=9.58e-04
[train] epoch=4 step=233250 loss=1.9691 lr=9.58e-04
[train] epoch=4 step=233300 loss=2.2141 lr=9.58e-04
[train] epoch=4 step=233350 loss=2.0714 lr=9.58e-04
[train] epoch=4 step=233400 loss=2.0726 lr=9.58e-04
[train] epoch=4 step=233450 loss=2.0617 lr=9.58e-04
[train] epoch=4 step=233500 loss=2.1214 lr=9.58e-04
[train] epoch=4 step=233550 loss=2.0779 lr=9.58e-04
[train] epoch=4 step=233600 loss=1.9947 lr=9.58e-04
[train] epoch=4 step=233650 loss=2.2042 lr=9.58e-04
[train] epoch=4 step=233700 loss=2.1084 lr=9.58e-04
[train] epoch=4 step=233750 loss=2.1020 lr=9.58e-04
[train] epoch=4 step=233800 loss=2.1522 lr=9.58e-04
[train] epoch=4 step=233850 loss=2.0487 lr=9.58e-04
[train] epoch=4 step=233900 loss=2.2282 lr=9.58e-04
[train] epoch=4 step=233950 loss=2.1135 lr=9.58e-04
[train] epoch=4 step=234000 loss=2.1392 lr=9.58e-04
[train] epoch=4 step=234050 loss=2.1188 lr=9.58e-04
[train] epoch=4 step=234100 loss=2.0893 lr=9.58e-04
[train] epoch=4 step=234150 loss=2.1461 lr=9.58e-04
[train] epoch=4 step=234200 loss=2.1351 lr=9.58e-04
[train] epoch=4 step=234250 loss=2.1283 lr=9.58e-04
[train] epoch=4 step=234300 loss=2.1239 lr=9.58e-04
[train] epoch=4 step=234350 loss=2.1953 lr=9.58e-04
[train] epoch=4 step=234400 loss=2.0837 lr=9.58e-04
[train] epoch=4 step=234450 loss=1.9441 lr=9.58e-04
[train] epoch=4 step=234500 loss=2.0353 lr=9.58e-04
[train] epoch=4 step=234550 loss=2.2532 lr=9.58e-04
[train] epoch=4 step=234600 loss=2.1667 lr=9.58e-04
[train] epoch=4 step=234650 loss=2.1369 lr=9.58e-04
[train] epoch=4 step=234700 loss=2.1560 lr=9.58e-04
[train] epoch=4 step=234750 loss=1.9855 lr=9.58e-04
[train] epoch=4 step=234800 loss=2.1158 lr=9.58e-04
[train] epoch=4 step=234850 loss=2.1225 lr=9.58e-04
[train] epoch=4 step=234900 loss=2.0254 lr=9.58e-04
[train] epoch=4 step=234950 loss=2.0926 lr=9.58e-04
[train] epoch=4 step=235000 loss=2.1043 lr=9.58e-04
[train] epoch=4 step=235050 loss=2.1484 lr=9.58e-04
[train] epoch=4 step=235100 loss=2.1529 lr=9.58e-04
[train] epoch=4 step=235150 loss=2.2315 lr=9.58e-04
[train] epoch=4 step=235200 loss=2.1060 lr=9.58e-04
[train] epoch=4 step=235250 loss=2.1222 lr=9.58e-04
[train] epoch=4 step=235300 loss=2.1998 lr=9.58e-04
[train] epoch=4 step=235350 loss=2.1657 lr=9.58e-04
[train] epoch=4 step=235400 loss=2.1826 lr=9.58e-04
[train] epoch=4 step=235450 loss=2.1401 lr=9.58e-04
[train] epoch=4 step=235500 loss=2.1932 lr=9.58e-04
[train] epoch=4 step=235550 loss=2.1368 lr=9.58e-04
[train] epoch=4 step=235600 loss=2.0948 lr=9.58e-04
[train] epoch=4 step=235650 loss=2.1113 lr=9.58e-04
[train] epoch=4 step=235700 loss=2.2080 lr=9.58e-04
[train] epoch=4 step=235750 loss=2.0026 lr=9.58e-04
[train] epoch=4 step=235800 loss=2.1353 lr=9.58e-04
[train] epoch=4 step=235850 loss=2.1767 lr=9.58e-04
[train] epoch=4 step=235900 loss=2.0665 lr=9.58e-04
[train] epoch=4 step=235950 loss=2.0836 lr=9.58e-04
[train] epoch=4 step=236000 loss=2.1091 lr=9.58e-04
[train] epoch=4 step=236050 loss=2.1260 lr=9.58e-04
[train] epoch=4 step=236100 loss=2.1741 lr=9.58e-04
[train] epoch=4 step=236150 loss=2.1511 lr=9.58e-04
[train] epoch=4 step=236200 loss=2.1714 lr=9.58e-04
[train] epoch=4 step=236250 loss=2.1709 lr=9.58e-04
[train] epoch=4 step=236300 loss=2.1438 lr=9.58e-04
[train] epoch=4 step=236350 loss=2.1371 lr=9.58e-04
[train] epoch=4 step=236400 loss=2.1280 lr=9.58e-04
[train] epoch=4 step=236450 loss=2.1182 lr=9.58e-04
[train] epoch=4 step=236500 loss=2.1573 lr=9.58e-04
[train] epoch=4 step=236550 loss=2.1231 lr=9.58e-04
[train] epoch=4 step=236600 loss=2.0736 lr=9.58e-04
[train] epoch=4 step=236650 loss=2.2148 lr=9.58e-04
[train] epoch=4 step=236700 loss=2.1389 lr=9.58e-04
[train] epoch=4 step=236750 loss=2.1852 lr=9.58e-04
[train] epoch=4 step=236800 loss=2.0561 lr=9.58e-04
[train] epoch=4 step=236850 loss=2.1121 lr=9.58e-04
[train] epoch=4 step=236900 loss=2.0828 lr=9.58e-04
[train] epoch=4 step=236950 loss=2.1581 lr=9.58e-04
[train] epoch=4 step=237000 loss=2.0866 lr=9.58e-04
[train] epoch=4 step=237050 loss=2.2009 lr=9.58e-04
[train] epoch=4 step=237100 loss=2.1181 lr=9.58e-04
[train] epoch=4 step=237150 loss=2.0867 lr=9.58e-04
[train] epoch=4 step=237200 loss=2.1405 lr=9.58e-04
[train] epoch=4 step=237250 loss=2.1235 lr=9.58e-04
[train] epoch=4 step=237300 loss=2.1177 lr=9.58e-04
[train] epoch=4 step=237350 loss=2.1579 lr=9.58e-04
[train] epoch=4 step=237400 loss=2.1112 lr=9.58e-04
[train] epoch=4 step=237450 loss=2.0172 lr=9.58e-04
[train] epoch=4 step=237500 loss=2.1902 lr=9.58e-04
[train] epoch=4 step=237550 loss=2.1927 lr=9.58e-04
[train] epoch=4 step=237600 loss=2.2072 lr=9.58e-04
[train] epoch=4 step=237650 loss=2.0360 lr=9.58e-04
[train] epoch=4 step=237700 loss=2.0851 lr=9.58e-04
[train] epoch=4 step=237750 loss=2.1538 lr=9.58e-04
[train] epoch=4 step=237800 loss=2.0950 lr=9.58e-04
[train] epoch=4 step=237850 loss=2.2297 lr=9.58e-04
[train] epoch=4 step=237900 loss=2.1914 lr=9.58e-04
[train] epoch=4 step=237950 loss=1.9617 lr=9.58e-04
[train] epoch=4 step=238000 loss=2.0973 lr=9.58e-04
[train] epoch=4 step=238050 loss=2.1497 lr=9.58e-04
[train] epoch=4 step=238100 loss=2.1142 lr=9.58e-04
[train] epoch=4 step=238150 loss=2.1225 lr=9.58e-04
[train] epoch=4 step=238200 loss=2.0949 lr=9.58e-04
[train] epoch=4 step=238250 loss=2.1468 lr=9.58e-04
[train] epoch=4 step=238300 loss=2.2060 lr=9.58e-04
[train] epoch=4 step=238350 loss=2.2415 lr=9.58e-04
[train] epoch=4 step=238400 loss=2.1076 lr=9.58e-04
[train] epoch=4 step=238450 loss=2.1015 lr=9.58e-04
[train] epoch=4 step=238500 loss=2.2052 lr=9.58e-04
[train] epoch=4 step=238550 loss=2.0853 lr=9.58e-04
[train] epoch=4 step=238600 loss=1.9780 lr=9.58e-04
[train] epoch=4 step=238650 loss=2.0945 lr=9.58e-04
[train] epoch=4 step=238700 loss=2.0791 lr=9.57e-04
[train] epoch=4 step=238750 loss=2.0789 lr=9.57e-04
[train] epoch=4 step=238800 loss=2.1221 lr=9.57e-04
[train] epoch=4 step=238850 loss=2.0395 lr=9.57e-04
[train] epoch=4 step=238900 loss=2.0181 lr=9.57e-04
[train] epoch=4 step=238950 loss=2.1431 lr=9.57e-04
[train] epoch=4 step=239000 loss=2.0603 lr=9.57e-04
[train] epoch=4 step=239050 loss=2.1560 lr=9.57e-04
[train] epoch=4 step=239100 loss=2.0596 lr=9.57e-04
[train] epoch=4 step=239150 loss=2.1185 lr=9.57e-04
[train] epoch=4 step=239200 loss=2.0397 lr=9.57e-04
[train] epoch=4 step=239250 loss=2.1243 lr=9.57e-04
[train] epoch=4 step=239300 loss=2.1526 lr=9.57e-04
[train] epoch=4 step=239350 loss=2.1111 lr=9.57e-04
[train] epoch=4 step=239400 loss=2.1831 lr=9.57e-04
[train] epoch=4 step=239450 loss=2.2165 lr=9.57e-04
